scontrino_id,cliente_id,data_scontrino,valuta_id,punto_vendita_id
929,402,2024-03-29,4,21
930,513,2024-03-30,4,20
931,727,2024-03-30,4,29
932,120,2024-03-30,4,29
933,887,2024-03-30,5,22
934,373,2024-03-30,5,26
935,234,2024-03-30,1,4
936,285,2024-03-30,1,9
937,477,2024-03-30,5,26
938,342,2024-03-30,5,23
939,513,2024-03-30,2,16
940,538,2024-03-30,2,17
941,349,2024-03-30,2,16
942,554,2024-03-30,1,10
943,63,2024-03-30,5,26
944,278,2024-03-30,1,10
945,165,2024-03-31,4,29
946,455,2024-03-31,1,25
947,607,2024-03-31,1,7
948,446,2024-03-31,4,19
949,489,2024-03-31,3,28
950,329,2024-03-31,2,16
951,590,2024-03-31,4,20
952,932,2024-03-31,4,29
953,834,2024-03-31,2,17
954,516,2024-03-31,2,16
955,158,2024-03-31,4,20
956,428,2024-03-31,1,4
957,696,2024-03-31,1,25
958,509,2024-03-31,4,21
959,570,2024-04-01,1,10
960,498,2024-04-01,3,15
961,424,2024-04-01,3,13
962,289,2024-04-01,3,14
963,774,2024-04-01,3,15
964,301,2024-04-01,1,9
965,152,2024-04-01,4,21
966,45,2024-04-01,2,16
967,709,2024-04-01,1,2
968,377,2024-04-01,1,25
969,684,2024-04-01,4,19
970,576,2024-04-01,1,4
971,357,2024-04-02,1,1
972,690,2024-04-02,5,23
973,482,2024-04-02,3,28
974,989,2024-04-02,1,4
975,489,2024-04-02,2,18
976,496,2024-04-02,1,2
977,93,2024-04-02,2,17
978,403,2024-04-02,1,5
979,594,2024-04-03,1,30
980,294,2024-04-03,1,5
981,502,2024-04-03,1,27
982,893,2024-04-03,3,15
983,649,2024-04-03,1,6
984,523,2024-04-03,1,2
985,387,2024-04-03,1,10
986,93,2024-04-03,3,13
987,793,2024-04-03,1,27
988,930,2024-04-04,1,30
989,272,2024-04-04,1,25
990,162,2024-04-04,1,27
991,748,2024-04-04,4,21
992,891,2024-04-04,1,11
993,938,2024-04-04,1,27
994,690,2024-04-04,1,8
995,284,2024-04-04,1,5
996,930,2024-04-04,3,14
997,912,2024-04-04,1,1
998,262,2024-04-04,1,2
999,594,2024-04-05,4,19
1000,701,2024-04-05,1,12
1001,325,2024-04-05,1,9
1002,926,2024-04-05,5,24
1003,730,2024-04-05,5,23
1004,894,2024-04-05,1,25
1005,514,2024-04-05,4,29
1006,982,2024-04-05,1,3
1007,355,2024-04-05,4,20
1008,475,2024-04-05,1,12
1009,887,2024-04-05,1,10
1010,450,2024-04-06,1,27
1011,625,2024-04-06,5,24
1012,303,2024-04-06,2,18
1013,345,2024-04-06,5,24
1014,937,2024-04-06,1,4
1015,382,2024-04-06,4,29
1016,337,2024-04-06,4,20
1017,155,2024-04-06,1,2
1018,134,2024-04-06,4,19
1019,574,2024-04-06,4,21
1020,416,2024-04-06,5,22
1021,231,2024-04-07,5,22
1022,40,2024-04-07,1,30
1023,959,2024-04-07,1,25
1024,697,2024-04-07,1,10
1025,936,2024-04-07,5,26
1026,660,2024-04-07,2,16
1027,354,2024-04-07,4,20
1028,285,2024-04-07,3,15
1029,643,2024-04-07,2,17
1030,331,2024-04-07,4,29
1031,739,2024-04-07,1,25
1032,60,2024-04-07,1,10
1033,560,2024-04-07,1,4
1034,963,2024-04-07,3,14
1035,724,2024-04-08,5,24
1036,360,2024-04-08,3,14
1037,547,2024-04-08,4,20
1038,315,2024-04-08,1,8
1039,754,2024-04-08,1,2
1040,389,2024-04-08,5,26
1041,175,2024-04-08,1,8
1042,509,2024-04-08,3,28
1043,347,2024-04-08,4,21
1044,842,2024-04-08,3,13
1045,802,2024-04-08,1,9
1046,869,2024-04-08,5,23
1047,942,2024-04-08,4,20
1048,364,2024-04-08,2,17
1049,921,2024-04-08,1,27
1050,984,2024-04-09,1,1
1051,370,2024-04-09,3,28
1052,853,2024-04-09,2,16
1053,165,2024-04-09,5,24
1054,490,2024-04-09,1,7
1055,529,2024-04-09,1,2
1056,319,2024-04-09,5,22
1057,372,2024-04-09,1,8
1058,245,2024-04-09,3,15
1059,651,2024-04-09,1,2
1060,42,2024-04-09,4,21
1061,820,2024-04-09,1,6
1062,28,2024-04-10,4,21
1063,52,2024-04-10,1,25
1064,610,2024-04-10,1,7
1065,793,2024-04-10,2,16
1066,159,2024-04-10,3,15
1067,56,2024-04-10,1,5
1068,804,2024-04-10,4,29
1069,820,2024-04-10,3,14
1070,897,2024-04-10,1,3
1071,341,2024-04-10,1,25
1072,343,2024-04-10,1,6
1073,300,2024-04-10,1,2
1074,794,2024-04-11,4,29
1075,408,2024-04-11,1,3
1076,606,2024-04-11,3,13
1077,870,2024-04-11,3,13
1078,641,2024-04-11,1,9
1079,334,2024-04-11,2,16
1080,82,2024-04-11,4,19
1081,412,2024-04-11,4,29
1082,740,2024-04-11,1,30
1083,994,2024-04-11,1,27
1084,63,2024-04-12,3,15
1085,429,2024-04-12,3,14
1086,946,2024-04-12,1,12
1087,155,2024-04-12,3,28
1088,819,2024-04-12,1,1
1089,356,2024-04-12,1,25
1090,971,2024-04-12,1,8
1091,23,2024-04-12,1,7
1092,783,2024-04-12,1,9
1093,600,2024-04-12,1,6
1094,208,2024-04-12,1,4
1095,847,2024-04-12,4,20
1096,736,2024-04-13,5,23
1097,531,2024-04-13,4,21
1098,627,2024-04-13,1,27
1099,675,2024-04-13,2,16
1100,411,2024-04-13,4,19
1101,348,2024-04-13,1,2
1102,442,2024-04-13,1,8
1103,44,2024-04-13,2,18
1104,85,2024-04-13,5,22
1105,360,2024-04-13,4,29
1106,556,2024-04-13,1,11
1107,664,2024-04-13,1,27
1108,723,2024-04-13,1,6
1109,160,2024-04-13,4,21
1110,505,2024-04-14,3,28
1111,408,2024-04-14,3,15
1112,270,2024-04-14,3,13
1113,528,2024-04-14,1,9
1114,865,2024-04-14,3,13
1115,334,2024-04-14,1,10
1116,620,2024-04-14,1,6
1117,121,2024-04-14,3,15
1118,727,2024-04-14,1,8
1119,893,2024-04-14,1,8
1120,849,2024-04-14,4,29
1121,854,2024-04-14,1,12
1122,916,2024-04-14,3,14
1123,509,2024-04-14,1,5
1124,684,2024-04-14,5,24
1125,423,2024-04-15,2,17
1126,738,2024-04-15,2,16
1127,216,2024-04-15,1,11
1128,128,2024-04-15,1,7
1129,184,2024-04-15,4,29
1130,275,2024-04-15,1,8
1131,22,2024-04-15,1,2
1132,713,2024-04-15,4,29
1133,645,2024-04-15,2,18
1134,63,2024-04-15,1,5
1135,194,2024-04-16,1,30
1136,544,2024-04-16,1,12
1137,680,2024-04-16,1,5
1138,244,2024-04-16,1,11
1139,74,2024-04-16,4,21
1140,151,2024-04-16,1,5
1141,5,2024-04-16,4,29
1142,287,2024-04-16,3,13
1143,728,2024-04-16,1,2
1144,507,2024-04-17,2,16
1145,129,2024-04-17,1,12
1146,37,2024-04-17,1,9
1147,435,2024-04-17,5,24
1148,903,2024-04-17,5,22
1149,333,2024-04-17,1,4
1150,471,2024-04-17,1,10
1151,789,2024-04-17,1,30
1152,140,2024-04-17,1,9
1153,172,2024-04-17,1,4
1154,578,2024-04-17,2,17
1155,894,2024-04-17,4,29
1156,224,2024-04-17,1,4
1157,162,2024-04-17,4,20
1158,952,2024-04-17,1,11
1159,91,2024-04-17,1,25
1160,411,2024-04-18,1,3
1161,828,2024-04-18,1,2
1162,679,2024-04-18,1,1
1163,355,2024-04-18,2,18
1164,263,2024-04-18,2,16
1165,993,2024-04-18,1,30
1166,757,2024-04-18,1,8
1167,465,2024-04-18,5,22
1168,810,2024-04-18,1,10
1169,537,2024-04-18,4,19
1170,82,2024-04-18,1,25
1171,643,2024-04-18,5,26
1172,191,2024-04-19,5,26
1173,947,2024-04-19,4,21
1174,934,2024-04-19,4,21
1175,437,2024-04-19,2,17
1176,737,2024-04-19,1,9
1177,821,2024-04-19,1,6
1178,140,2024-04-19,1,10
1179,51,2024-04-19,1,8
1180,447,2024-04-19,5,26
1181,90,2024-04-19,1,27
1182,606,2024-04-19,5,22
1183,253,2024-04-19,1,30
1184,269,2024-04-20,1,11
1185,943,2024-04-20,1,9
1186,213,2024-04-20,1,1
1187,67,2024-04-20,3,15
1188,274,2024-04-20,1,3
1189,806,2024-04-20,4,29
1190,509,2024-04-20,4,20
1191,733,2024-04-20,5,22
1192,829,2024-04-20,1,8
1193,841,2024-04-20,4,19
1194,189,2024-04-20,4,19
1195,782,2024-04-20,1,2
1196,951,2024-04-20,3,28
1197,412,2024-04-20,3,15
1198,665,2024-04-21,1,1
1199,938,2024-04-21,3,13
1200,589,2024-04-21,1,8
1201,598,2024-04-21,1,4
1202,111,2024-04-21,2,16
1203,178,2024-04-21,1,11
1204,738,2024-04-21,3,14
1205,834,2024-04-21,5,26
1206,631,2024-04-21,4,19
1207,564,2024-04-21,1,2
1208,936,2024-04-21,5,24
1209,492,2024-04-21,1,3
1210,336,2024-04-21,1,3
1211,649,2024-04-21,4,20
1212,861,2024-04-21,1,9
1213,365,2024-04-21,1,4
1214,893,2024-04-21,1,12
1215,7,2024-04-21,5,26
1216,685,2024-04-21,1,2
1217,461,2024-04-21,5,26
1218,823,2024-04-22,1,5
1219,909,2024-04-22,1,9
1220,350,2024-04-22,5,26
1221,666,2024-04-22,1,4
1222,28,2024-04-22,4,21
1223,165,2024-04-22,2,18
1224,561,2024-04-22,3,13
1225,535,2024-04-22,1,5
1226,514,2024-04-23,5,26
1227,335,2024-04-23,1,27
1228,868,2024-04-23,1,2
1229,408,2024-04-23,4,19
1230,458,2024-04-23,4,19
1231,297,2024-04-23,1,8
1232,132,2024-04-23,2,18
1233,711,2024-04-23,1,6
1234,417,2024-04-23,5,26
1235,192,2024-04-23,5,22
1236,382,2024-04-23,1,3
1237,445,2024-04-23,1,3
1238,653,2024-04-24,5,23
1239,13,2024-04-24,5,26
1240,58,2024-04-24,5,22
1241,186,2024-04-24,1,6
1242,756,2024-04-24,1,3
1243,538,2024-04-24,4,19
1244,305,2024-04-24,5,22
1245,709,2024-04-24,1,5
1246,501,2024-04-24,2,16
1247,713,2024-04-24,1,1
1248,771,2024-04-24,4,29
1249,829,2024-04-25,5,24
1250,281,2024-04-25,1,8
1251,256,2024-04-25,2,18
1252,747,2024-04-25,5,23
1253,324,2024-04-25,2,17
1254,528,2024-04-25,1,3
1255,512,2024-04-25,1,2
1256,121,2024-04-25,1,4
1257,406,2024-04-25,1,10
1258,674,2024-04-26,4,20
1259,146,2024-04-26,1,30
1260,525,2024-04-26,5,22
1261,194,2024-04-26,3,15
1262,901,2024-04-26,4,20
1263,224,2024-04-26,5,23
1264,260,2024-04-26,4,21
1265,935,2024-04-26,1,8
1266,575,2024-04-26,5,23
1267,604,2024-04-26,2,17
1268,757,2024-04-26,1,8
1269,114,2024-04-26,1,10
1270,246,2024-04-26,5,26
1271,983,2024-04-26,1,11
1272,116,2024-04-26,1,4
1273,67,2024-04-26,1,1
1274,29,2024-04-26,4,29
1275,87,2024-04-27,5,22
1276,560,2024-04-27,3,28
1277,589,2024-04-27,5,23
1278,820,2024-04-27,5,26
1279,643,2024-04-27,4,29
1280,594,2024-04-27,4,29
1281,441,2024-04-27,5,23
1282,596,2024-04-27,1,27
1283,116,2024-04-27,4,20
1284,678,2024-04-27,4,21
1285,661,2024-04-27,1,2
1286,611,2024-04-27,4,20
1287,478,2024-04-28,3,15
1288,231,2024-04-28,1,3
1289,942,2024-04-28,1,25
1290,288,2024-04-28,3,28
1291,456,2024-04-28,4,20
1292,744,2024-04-28,1,9
1293,903,2024-04-28,4,20
1294,79,2024-04-28,5,24
1295,852,2024-04-28,4,29
1296,784,2024-04-28,3,28
1297,600,2024-04-28,1,30
1298,309,2024-04-28,1,4
1299,990,2024-04-28,1,9
1300,626,2024-04-28,1,2
1301,493,2024-04-28,5,23
1302,434,2024-04-28,4,20
1303,669,2024-04-29,2,17
1304,383,2024-04-29,1,3
1305,18,2024-04-29,1,7
1306,37,2024-04-29,3,28
1307,980,2024-04-29,1,10
1308,686,2024-04-29,1,10
1309,946,2024-04-29,3,15
1310,372,2024-04-29,1,4
1311,419,2024-04-29,4,20
1312,88,2024-04-29,1,2
1313,151,2024-04-29,4,20
1314,588,2024-04-29,5,24
1315,53,2024-04-30,1,8
1316,273,2024-04-30,1,9
1317,24,2024-04-30,4,19
1318,603,2024-04-30,1,12
1319,510,2024-04-30,3,14
1320,7,2024-04-30,3,14
1321,702,2024-04-30,3,15
1322,601,2024-04-30,1,12
1323,36,2024-04-30,1,1
1324,100,2024-04-30,4,19
1325,47,2024-04-30,1,2
1326,79,2024-04-30,1,9
1327,802,2024-04-30,3,13
1328,413,2024-04-30,3,14
1329,390,2024-05-01,1,9
1330,289,2024-05-01,1,10
1331,990,2024-05-01,4,19
1332,656,2024-05-01,5,23
1333,611,2024-05-01,5,23
1334,26,2024-05-01,2,17
1335,183,2024-05-01,1,11
1336,660,2024-05-01,4,29
1337,824,2024-05-01,4,19
1338,117,2024-05-01,1,3
1339,287,2024-05-01,1,27
1340,963,2024-05-01,4,20
1341,460,2024-05-02,4,19
1342,580,2024-05-02,1,4
1343,771,2024-05-02,5,23
1344,224,2024-05-02,1,10
1345,754,2024-05-02,1,9
1346,500,2024-05-02,1,2
1347,239,2024-05-02,2,16
1348,496,2024-05-02,1,27
1349,157,2024-05-02,1,10
1350,466,2024-05-02,1,7
1351,476,2024-05-02,1,5
1352,519,2024-05-02,3,14
1353,912,2024-05-03,1,7
1354,109,2024-05-03,4,20
1355,964,2024-05-03,5,24
1356,453,2024-05-03,1,11
1357,261,2024-05-03,1,25
1358,569,2024-05-03,5,23
1359,878,2024-05-03,1,8
1360,938,2024-05-03,2,18
1361,432,2024-05-03,1,3
1362,701,2024-05-03,3,15
1363,870,2024-05-03,1,1
1364,212,2024-05-04,1,10
1365,275,2024-05-04,1,6
1366,872,2024-05-04,3,13
1367,978,2024-05-04,1,5
1368,71,2024-05-04,1,10
1369,509,2024-05-04,1,2
1370,35,2024-05-04,1,6
1371,921,2024-05-04,1,5
1372,623,2024-05-04,1,25
1373,867,2024-05-04,4,20
1374,707,2024-05-04,1,4
1375,277,2024-05-04,2,16
1376,22,2024-05-05,1,1
1377,118,2024-05-05,1,1
1378,72,2024-05-05,3,15
1379,413,2024-05-05,5,22
1380,351,2024-05-05,1,6
1381,444,2024-05-05,1,5
1382,282,2024-05-05,1,3
1383,61,2024-05-05,1,4
1384,72,2024-05-05,5,26
1385,604,2024-05-05,1,11
1386,160,2024-05-05,4,20
1387,213,2024-05-05,4,20
1388,725,2024-05-05,3,15
1389,971,2024-05-05,1,2
1390,459,2024-05-05,4,29
1391,766,2024-05-05,3,15
1392,441,2024-05-05,3,13
1393,263,2024-05-05,1,9
1394,475,2024-05-06,1,11
1395,330,2024-05-06,1,30
1396,911,2024-05-06,2,17
1397,632,2024-05-06,4,20
1398,395,2024-05-06,1,12
1399,224,2024-05-06,2,16
1400,470,2024-05-06,1,27
1401,905,2024-05-06,1,10
1402,681,2024-05-06,1,10
1403,424,2024-05-06,4,21
1404,400,2024-05-06,1,11
1405,966,2024-05-06,2,17
1406,601,2024-05-06,1,30
1407,662,2024-05-06,4,21
1408,561,2024-05-07,1,11
1409,579,2024-05-07,3,15
1410,990,2024-05-07,4,29
1411,89,2024-05-07,1,5
1412,223,2024-05-07,1,10
1413,497,2024-05-07,3,28
1414,756,2024-05-07,1,11
1415,235,2024-05-07,2,18
1416,569,2024-05-07,5,23
1417,994,2024-05-07,2,18
1418,412,2024-05-07,1,7
1419,925,2024-05-07,3,15
1420,665,2024-05-08,5,26
1421,243,2024-05-08,4,20
1422,770,2024-05-08,1,9
1423,220,2024-05-08,2,16
1424,524,2024-05-08,3,13
1425,438,2024-05-08,3,14
1426,624,2024-05-08,5,24
1427,528,2024-05-08,4,20
1428,439,2024-05-08,2,18
1429,407,2024-05-08,5,22
1430,148,2024-05-08,1,27
1431,562,2024-05-08,1,11
1432,370,2024-05-08,5,23
1433,414,2024-05-09,1,4
1434,796,2024-05-09,2,18
1435,487,2024-05-09,1,2
1436,323,2024-05-09,5,24
1437,564,2024-05-09,4,21
1438,392,2024-05-09,1,27
1439,784,2024-05-09,2,16
1440,844,2024-05-09,2,18
1441,664,2024-05-09,4,19
1442,174,2024-05-09,1,6
1443,562,2024-05-09,3,15
1444,358,2024-05-10,4,19
1445,710,2024-05-10,1,12
1446,468,2024-05-10,5,26
1447,815,2024-05-10,1,5
1448,551,2024-05-10,1,4
1449,907,2024-05-10,1,12
1450,685,2024-05-10,1,10
1451,298,2024-05-10,1,4
1452,240,2024-05-10,1,30
1453,662,2024-05-10,1,10
1454,624,2024-05-10,1,25
1455,20,2024-05-11,3,28
1456,765,2024-05-11,1,1
1457,59,2024-05-11,4,20
1458,541,2024-05-11,1,10
1459,592,2024-05-11,1,6
1460,6,2024-05-11,2,16
1461,504,2024-05-11,3,15
1462,803,2024-05-11,1,4
1463,472,2024-05-11,1,12
1464,982,2024-05-11,3,13
1465,80,2024-05-11,5,22
1466,306,2024-05-11,1,6
1467,306,2024-05-11,1,1
1468,718,2024-05-11,4,19
1469,331,2024-05-11,1,2
1470,70,2024-05-11,5,26
1471,559,2024-05-11,1,2
1472,874,2024-05-12,1,8
1473,278,2024-05-12,1,9
1474,155,2024-05-12,2,17
1475,60,2024-05-12,1,6
1476,648,2024-05-12,2,17
1477,947,2024-05-12,1,2
1478,652,2024-05-12,1,25
1479,609,2024-05-12,5,23
1480,194,2024-05-12,1,27
1481,878,2024-05-12,1,11
1482,926,2024-05-12,2,18
1483,765,2024-05-12,4,20
1484,936,2024-05-13,1,4
1485,529,2024-05-13,1,27
1486,733,2024-05-13,1,1
1487,322,2024-05-13,1,7
1488,449,2024-05-13,1,3
1489,356,2024-05-13,1,1
1490,410,2024-05-13,4,29
1491,101,2024-05-13,1,27
1492,888,2024-05-13,1,10
1493,162,2024-05-13,4,21
1494,61,2024-05-14,1,2
1495,825,2024-05-14,2,18
1496,160,2024-05-14,5,24
1497,572,2024-05-14,1,9
1498,540,2024-05-14,1,6
1499,1000,2024-05-14,1,4
1500,14,2024-05-14,2,18
1501,193,2024-05-14,3,13
1502,363,2024-05-14,1,25
1503,690,2024-05-14,1,27
1504,846,2024-05-15,3,14
1505,301,2024-05-15,4,19
1506,376,2024-05-15,1,27
1507,74,2024-05-15,2,16
1508,946,2024-05-15,4,20
1509,325,2024-05-15,2,18
1510,481,2024-05-15,5,24
1511,525,2024-05-15,4,20
1512,284,2024-05-16,4,19
1513,645,2024-05-16,2,17
1514,7,2024-05-16,1,2
1515,448,2024-05-16,1,27
1516,862,2024-05-16,3,14
1517,156,2024-05-16,3,14
1518,238,2024-05-16,4,19
1519,641,2024-05-16,1,11
1520,781,2024-05-16,5,24
1521,321,2024-05-16,1,6
1522,254,2024-05-16,4,19
1523,151,2024-05-16,1,8
1524,951,2024-05-16,1,11
1525,36,2024-05-16,4,21
1526,296,2024-05-17,1,1
1527,66,2024-05-17,5,22
1528,960,2024-05-17,1,12
1529,724,2024-05-17,3,14
1530,512,2024-05-17,4,29
1531,881,2024-05-17,1,8
1532,397,2024-05-17,5,24
1533,620,2024-05-17,1,8
1534,135,2024-05-17,1,7
1535,82,2024-05-17,2,16
1536,131,2024-05-17,2,17
1537,2,2024-05-18,4,19
1538,438,2024-05-18,3,28
1539,979,2024-05-18,5,24
1540,98,2024-05-18,1,9
1541,994,2024-05-18,1,4
1542,617,2024-05-18,1,27
1543,676,2024-05-18,5,22
1544,302,2024-05-18,1,4
1545,589,2024-05-18,5,24
1546,414,2024-05-18,1,9
1547,350,2024-05-18,1,3
1548,195,2024-05-18,3,28
1549,658,2024-05-18,1,27
1550,915,2024-05-18,2,16
1551,372,2024-05-18,1,11
1552,229,2024-05-18,1,11
1553,739,2024-05-19,1,11
1554,719,2024-05-19,1,12
1555,759,2024-05-19,1,27
1556,458,2024-05-19,1,10
1557,632,2024-05-19,3,13
1558,106,2024-05-19,1,7
1559,563,2024-05-19,3,15
1560,224,2024-05-19,4,20
1561,538,2024-05-19,5,24
1562,145,2024-05-19,1,2
1563,717,2024-05-19,1,4
1564,963,2024-05-19,5,23
1565,982,2024-05-19,4,20
1566,447,2024-05-19,5,23
1567,854,2024-05-19,5,22
1568,358,2024-05-20,4,19
1569,988,2024-05-20,4,21
1570,924,2024-05-20,1,4
1571,118,2024-05-20,3,15
1572,773,2024-05-20,3,13
1573,177,2024-05-20,5,26
1574,305,2024-05-20,5,24
1575,730,2024-05-20,1,11
1576,931,2024-05-20,2,17
1577,806,2024-05-20,4,21
1578,420,2024-05-20,1,1
1579,686,2024-05-21,1,10
1580,179,2024-05-21,5,23
1581,432,2024-05-21,1,25
1582,180,2024-05-21,2,18
1583,369,2024-05-21,1,9
1584,855,2024-05-21,3,13
1585,683,2024-05-22,2,17
1586,419,2024-05-22,1,6
1587,102,2024-05-22,1,30
1588,176,2024-05-22,3,15
1589,158,2024-05-22,1,1
1590,235,2024-05-22,2,17
1591,813,2024-05-22,1,3
1592,979,2024-05-22,3,15
1593,219,2024-05-22,4,29
1594,769,2024-05-22,2,16
1595,16,2024-05-22,1,12
1596,698,2024-05-23,1,4
1597,530,2024-05-23,1,4
1598,467,2024-05-23,1,30
1599,332,2024-05-23,3,15
1600,174,2024-05-23,4,21
1601,391,2024-05-23,1,2
1602,326,2024-05-23,1,2
1603,804,2024-05-23,1,2
1604,740,2024-05-23,4,29
1605,727,2024-05-23,5,26
1606,855,2024-05-23,4,20
1607,319,2024-05-23,1,11
1608,930,2024-05-24,3,15
1609,647,2024-05-24,1,1
1610,106,2024-05-24,4,20
1611,538,2024-05-24,5,26
1612,50,2024-05-24,1,25
1613,989,2024-05-24,2,17
1614,371,2024-05-24,1,11
1615,517,2024-05-24,3,14
1616,453,2024-05-24,1,27
1617,307,2024-05-24,3,14
1618,749,2024-05-24,5,26
1619,61,2024-05-24,3,15
1620,683,2024-05-24,5,22
1621,100,2024-05-24,5,22
1622,72,2024-05-24,1,10
1623,757,2024-05-25,1,6
1624,91,2024-05-25,5,26
1625,709,2024-05-25,2,18
1626,451,2024-05-25,1,7
1627,343,2024-05-25,1,11
1628,130,2024-05-25,4,21
1629,932,2024-05-25,3,15
1630,648,2024-05-25,1,27
1631,417,2024-05-25,1,2
1632,514,2024-05-25,1,9
1633,669,2024-05-25,1,27
1634,226,2024-05-25,3,15
1635,727,2024-05-25,1,3
1636,890,2024-05-26,1,6
1637,318,2024-05-26,4,29
1638,956,2024-05-26,1,4
1639,672,2024-05-26,1,6
1640,434,2024-05-26,1,25
1641,140,2024-05-26,1,12
1642,345,2024-05-26,1,9
1643,110,2024-05-26,3,14
1644,698,2024-05-26,1,10
1645,454,2024-05-26,3,28
1646,575,2024-05-26,2,17
1647,738,2024-05-26,1,1
1648,16,2024-05-26,4,19
1649,859,2024-05-26,1,2
1650,155,2024-05-26,3,15
1651,805,2024-05-26,1,1
1652,475,2024-05-26,1,5
1653,9,2024-05-27,1,27
1654,247,2024-05-27,5,22
1655,430,2024-05-27,4,29
1656,167,2024-05-27,1,27
1657,116,2024-05-27,4,20
1658,586,2024-05-27,4,20
1659,639,2024-05-27,3,14
1660,601,2024-05-27,5,23
1661,473,2024-05-27,2,18
1662,542,2024-05-27,1,11
1663,450,2024-05-27,4,19
1664,929,2024-05-28,1,25
1665,433,2024-05-28,1,9
1666,873,2024-05-28,3,28
1667,74,2024-05-28,1,8
1668,693,2024-05-28,1,25
1669,51,2024-05-28,4,19
1670,975,2024-05-28,1,25
1671,41,2024-05-28,3,28
1672,149,2024-05-28,1,27
1673,503,2024-05-28,1,8
1674,397,2024-05-28,5,22
1675,715,2024-05-28,5,26
1676,454,2024-05-29,5,24
1677,852,2024-05-29,1,7
1678,254,2024-05-29,2,16
1679,291,2024-05-29,5,23
1680,768,2024-05-29,4,29
1681,20,2024-05-29,1,5
1682,173,2024-05-29,1,25
1683,924,2024-05-29,4,20
1684,762,2024-05-29,4,19
1685,265,2024-05-29,1,10
1686,407,2024-05-29,2,18
1687,409,2024-05-29,1,6
1688,436,2024-05-30,4,20
1689,22,2024-05-30,1,27
1690,999,2024-05-30,1,10
1691,202,2024-05-30,4,20
1692,478,2024-05-30,5,24
1693,867,2024-05-30,4,29
1694,341,2024-05-30,1,3
1695,399,2024-05-30,1,1
1696,582,2024-05-30,1,2
1697,138,2024-05-30,1,5
1698,116,2024-05-30,4,29
1699,103,2024-05-30,1,3
1700,856,2024-05-30,4,20
1701,36,2024-05-31,2,16
1702,673,2024-05-31,2,18
1703,841,2024-05-31,1,11
1704,989,2024-05-31,4,20
1705,931,2024-05-31,3,28
1706,597,2024-05-31,2,16
1707,307,2024-05-31,4,20
1708,518,2024-05-31,1,6
1709,623,2024-05-31,1,4
1710,60,2024-05-31,1,2
1711,243,2024-05-31,2,17
1712,730,2024-05-31,3,28
1713,315,2024-05-31,1,10
1714,701,2024-05-31,1,2
1715,228,2024-05-31,4,20
1716,565,2024-05-31,1,11
1717,233,2024-05-31,2,17
1718,860,2024-06-01,5,22
1719,839,2024-06-01,1,5
1720,483,2024-06-01,3,15
1721,440,2024-06-01,4,29
1722,269,2024-06-01,5,26
1723,696,2024-06-01,4,19
1724,465,2024-06-01,2,17
1725,766,2024-06-01,1,12
1726,763,2024-06-01,1,10
1727,562,2024-06-01,1,2
1728,551,2024-06-01,5,22
1729,331,2024-06-02,1,2
1730,754,2024-06-02,1,8
1731,445,2024-06-02,1,3
1732,664,2024-06-02,5,26
1733,115,2024-06-02,3,28
1734,172,2024-06-02,4,19
1735,417,2024-06-02,5,24
1736,59,2024-06-02,4,21
1737,751,2024-06-02,1,3
1738,218,2024-06-02,4,29
1739,69,2024-06-02,3,15
1740,877,2024-06-02,4,20
1741,611,2024-06-02,2,16
1742,290,2024-06-02,5,23
1743,759,2024-06-02,5,24
1744,269,2024-06-03,1,4
1745,216,2024-06-03,5,26
1746,533,2024-06-03,5,23
1747,2,2024-06-03,1,1
1748,300,2024-06-03,1,5
1749,336,2024-06-03,1,8
1750,881,2024-06-03,4,29
1751,127,2024-06-03,3,13
1752,701,2024-06-03,3,28
1753,832,2024-06-03,1,4
1754,627,2024-06-03,1,12
1755,898,2024-06-04,4,21
1756,277,2024-06-04,3,28
1757,68,2024-06-04,5,26
1758,193,2024-06-04,1,3
1759,716,2024-06-04,3,15
1760,889,2024-06-04,5,26
1761,233,2024-06-04,5,23
1762,324,2024-06-04,5,26
1763,722,2024-06-04,2,16
1764,625,2024-06-04,1,2
1765,273,2024-06-05,3,28
1766,205,2024-06-05,1,9
1767,156,2024-06-05,3,15
1768,550,2024-06-05,1,12
1769,216,2024-06-05,5,26
1770,403,2024-06-05,5,24
1771,143,2024-06-05,1,27
1772,225,2024-06-05,1,1
1773,265,2024-06-05,1,3
1774,308,2024-06-05,4,21
1775,925,2024-06-05,4,29
1776,531,2024-06-05,1,30
1777,388,2024-06-05,1,2
1778,126,2024-06-05,2,17
1779,594,2024-06-06,3,14
1780,907,2024-06-06,2,18
1781,647,2024-06-06,4,19
1782,109,2024-06-06,4,29
1783,846,2024-06-06,5,22
1784,112,2024-06-06,5,26
1785,599,2024-06-06,1,6
1786,447,2024-06-06,5,24
1787,706,2024-06-06,2,17
1788,541,2024-06-07,2,16
1789,145,2024-06-07,1,4
1790,660,2024-06-07,5,23
1791,321,2024-06-07,3,13
1792,601,2024-06-07,2,17
1793,171,2024-06-07,1,9
1794,575,2024-06-07,1,27
1795,460,2024-06-07,1,5
1796,372,2024-06-07,1,1
1797,70,2024-06-07,3,14
1798,70,2024-06-08,1,4
1799,713,2024-06-08,4,29
1800,281,2024-06-08,1,9
1801,395,2024-06-08,4,20
1802,395,2024-06-08,5,26
1803,798,2024-06-08,1,10
1804,668,2024-06-08,5,24
1805,503,2024-06-08,3,14
