scontrino_id,numero_riga,prodotto_id,quantita,prezzo_unitario_locale
554,1,82,1,8078.8
554,2,27,1,5895.26
554,3,39,1,1205.96
555,1,35,1,1156.62
555,2,82,1,1278.15
555,3,60,2,946.81
556,1,3,1,438.96
556,2,27,1,677.12
556,3,28,1,797.51
557,1,62,1,1355.16
558,1,67,1,264.55
559,1,52,1,96618.41
560,1,47,1,538.1
560,2,33,1,594.69
561,1,67,1,2218.28
562,1,90,1,708.77
562,2,5,1,168.76
562,3,60,1,862.66
563,1,7,1,142.45
563,2,94,1,431.42
564,1,56,2,691.33
564,2,32,1,187.89
564,3,1,1,862.76
565,1,83,1,231.53
565,2,99,1,540.12
565,3,17,1,167.18
566,1,97,1,178.53
567,1,65,1,815.53
567,2,91,1,650.48
568,1,55,1,501.98
568,2,43,1,761.62
569,1,89,1,231.73
569,2,10,1,200.03
570,1,92,2,1130.94
570,2,11,1,192.13
571,1,15,1,248.22
571,2,77,1,224.04
571,3,42,1,586.26
572,1,10,2,147.4
572,2,68,1,540.34
572,3,22,1,485.79
573,1,51,1,511.54
573,2,21,2,1069.19
573,3,45,2,518.7
574,1,83,1,1673.66
574,2,64,1,3991.27
574,3,29,1,2128.67
575,1,79,2,888.73
575,2,90,1,768.32
575,3,29,1,247.51
576,1,22,1,543.08
576,2,47,1,431.64
577,1,98,1,120303.25
577,2,70,1,30854.0
577,3,83,1,36899.03
578,1,84,1,21852.63
578,2,21,1,158294.68
578,3,63,1,179611.67
579,1,18,1,173.32
579,2,48,1,590.91
580,1,48,1,610.08
581,1,84,1,152.85
581,2,19,1,888.45
582,1,7,1,176.04
582,2,40,1,257.08
582,3,13,1,469.67
583,1,74,1,238.28
583,2,73,1,535.2
584,1,73,2,519.54
584,2,36,1,401.65
585,1,31,1,819.78
586,1,82,1,913.22
587,1,38,1,836.57
588,1,98,1,624.15
588,2,84,1,139.08
589,1,58,1,517.3
590,1,59,1,5293.11
591,1,22,2,600.25
591,2,50,1,894.7
592,1,97,1,125.71
592,2,77,2,191.84
592,3,33,1,509.3
593,1,67,1,289.01
593,2,5,1,176.64
594,1,95,1,183.32
595,1,7,1,177.75
595,2,60,1,868.18
595,3,37,1,529.81
596,1,95,1,201.93
596,2,45,1,500.25
596,3,83,1,240.18
597,1,92,1,1163.87
597,2,77,1,201.1
597,3,28,1,856.7
598,1,8,1,225.92
599,1,39,1,143.96
599,2,91,1,535.74
600,1,18,2,174.57
601,1,35,1,178525.34
601,2,68,2,109859.16
602,1,32,1,38435.84
602,2,63,1,164990.26
603,1,75,2,205.1
603,2,60,1,888.32
604,1,50,1,148317.1
605,1,6,1,574.1
605,2,14,1,843.17
605,3,44,1,231.24
606,1,33,1,113016.38
607,1,82,1,1057.47
608,1,17,1,143.05
608,2,31,1,862.28
608,3,63,1,1034.25
609,1,88,1,140.45
609,2,9,1,207.21
609,3,23,1,783.79
610,1,71,1,161.78
610,2,21,1,729.92
610,3,99,1,510.39
611,1,94,1,3023.49
611,2,88,1,1374.47
611,3,66,1,6172.82
612,1,54,1,575.39
612,2,45,1,505.69
613,1,70,1,179.77
613,2,25,1,243.06
614,1,73,1,544.62
615,1,74,1,33779.4
615,2,26,1,68104.57
616,1,39,1,1175.55
616,2,47,1,3490.44
617,1,42,2,4301.77
617,2,94,1,3030.95
617,3,89,1,1637.98
618,1,66,1,138569.16
618,2,42,1,92129.4
619,1,68,1,699.84
620,1,61,1,597.74
620,2,2,1,186.87
620,3,47,1,418.41
621,1,15,1,1765.5
622,1,99,2,613.02
622,2,58,1,623.23
623,1,52,1,559.14
624,1,88,1,183.8
625,1,100,1,241.18
626,1,24,1,506.25
626,2,47,1,472.59
626,3,65,1,780.64
627,1,14,1,832.72
627,2,25,1,218.35
627,3,91,1,741.27
628,1,70,1,170.52
628,2,35,1,994.51
629,1,25,2,224.75
630,1,9,1,251.18
630,2,63,1,1038.33
631,1,82,2,1148.57
632,1,10,1,166.73
632,2,5,1,161.22
632,3,78,2,186.98
633,1,82,1,1094.47
633,2,70,1,167.81
633,3,7,1,139.81
634,1,3,1,96919.78
634,2,17,1,26924.86
634,3,77,2,35489.8
635,1,57,1,1796.64
635,2,85,1,1617.27
636,1,34,1,477.02
636,2,24,1,456.95
636,3,40,1,227.62
637,1,95,1,1532.96
637,2,59,2,5312.66
638,1,86,1,188.83
639,1,51,1,3503.68
640,1,59,1,663.69
640,2,25,1,226.75
640,3,39,1,159.86
641,1,61,1,636.17
642,1,81,1,1278.73
643,1,97,1,178.69
643,2,72,1,678.36
643,3,42,2,627.26
644,1,8,1,227.26
644,2,46,1,962.47
644,3,93,2,723.25
645,1,100,1,1801.25
646,1,7,1,140.6
646,2,64,1,446.39
647,1,7,1,154.71
647,2,90,1,721.43
648,1,76,1,715.0
648,2,24,1,460.98
648,3,18,1,178.32
649,1,74,1,1887.9
649,2,25,2,1410.88
649,3,55,1,3720.9
650,1,90,1,126431.35
651,1,10,1,142.43
652,1,44,1,239.07
653,1,50,2,832.19
653,2,1,1,846.31
653,3,83,1,192.74
654,1,36,1,466.77
654,2,41,1,171.0
654,3,44,1,235.67
655,1,42,1,3854.31
655,2,28,1,6618.5
656,1,23,1,759.95
657,1,30,1,645.97
658,1,2,1,1516.27
659,1,56,1,730.14
659,2,24,1,526.61
660,1,40,1,276.93
660,2,74,1,219.71
660,3,71,1,205.95
661,1,67,1,1800.62
661,2,93,1,6012.9
661,3,91,1,5012.41
662,1,64,1,502.91
662,2,71,1,169.97
662,3,97,1,174.76
663,1,80,1,645.79
663,2,79,1,925.06
663,3,23,1,831.02
664,1,59,1,541.81
664,2,96,1,195.79
665,1,60,1,119480.84
665,2,51,1,83294.54
665,3,42,1,96293.56
666,1,8,1,226.62
666,2,53,1,925.63
666,3,100,2,269.46
667,1,88,1,184.41
667,2,38,1,825.19
668,1,92,1,192362.97
669,1,2,1,196.75
669,2,9,1,246.51
669,3,62,1,165.2
670,1,70,1,1342.41
670,2,37,1,3906.06
671,1,58,2,537.12
671,2,6,1,600.58
672,1,7,1,145.57
672,2,100,1,245.98
672,3,88,2,177.92
673,1,70,1,197.47
673,2,49,1,511.79
674,1,81,1,207.47
674,2,34,1,589.1
674,3,19,1,840.99
675,1,1,1,1117.82
675,2,11,1,180.65
675,3,29,1,209.17
676,1,22,1,4294.71
677,1,87,1,1007.15
677,2,61,1,541.41
677,3,100,1,250.85
678,1,45,1,441.81
678,2,68,1,589.2
679,1,47,1,461.35
679,2,18,2,191.29
680,1,10,1,172.54
680,2,5,2,192.72
681,1,28,1,882.31
681,2,35,1,1146.5
682,1,19,1,810.09
682,2,82,1,1134.17
682,3,29,1,229.46
683,1,27,1,721.29
683,2,88,1,175.7
684,1,42,1,555.67
685,1,66,1,746.75
686,1,93,1,673.63
687,1,70,1,200.99
688,1,94,1,449.59
688,2,90,1,702.98
688,3,48,1,578.41
689,1,21,1,7279.94
690,1,13,1,490.97
691,1,94,1,3707.34
691,2,54,1,4057.98
691,3,9,1,1566.68
692,1,7,1,23255.48
692,2,55,1,76271.68
693,1,75,1,192.13
693,2,47,1,427.83
693,3,76,2,944.03
694,1,8,1,188.37
695,1,62,1,166.98
696,1,51,1,4094.54
696,2,39,1,1189.55
697,1,47,1,507.14
697,2,82,1,1122.01
697,3,91,1,629.48
698,1,42,1,588.49
698,2,23,1,895.11
698,3,3,1,543.64
699,1,35,1,1064.33
700,1,10,1,27342.65
701,1,10,1,26741.92
701,2,33,1,103928.83
701,3,6,1,102970.59
702,1,15,1,235.05
702,2,92,1,1191.0
702,3,48,2,605.11
703,1,16,1,413.0
703,2,3,2,510.37
703,3,54,2,546.95
704,1,42,1,4318.9
705,1,41,1,176.15
705,2,16,1,385.69
705,3,11,1,195.04
706,1,6,1,529.55
707,1,33,2,559.98
707,2,53,1,697.08
708,1,4,1,740.27
709,1,14,1,131067.86
710,1,53,1,825.86
710,2,84,2,129.64
711,1,16,1,421.95
711,2,99,1,567.33
711,3,23,1,792.55
712,1,77,1,1673.25
713,1,15,1,42140.3
713,2,38,1,130415.07
714,1,92,2,962.2
715,1,39,2,181.97
715,2,84,1,156.23
715,3,69,1,283.85
716,1,99,1,4090.4
716,2,92,1,8418.94
716,3,27,1,6099.1
717,1,19,1,720.18
717,2,14,1,790.42
718,1,31,1,783.25
718,2,55,2,470.07
718,3,61,1,672.41
719,1,71,1,187.7
719,2,41,2,166.2
720,1,36,1,398.8
720,2,61,1,621.75
721,1,74,1,223.9
721,2,72,1,622.52
721,3,85,1,228.49
722,1,82,1,184250.07
722,2,95,1,33681.72
723,1,43,1,6176.86
724,1,11,2,145.29
725,1,12,1,936.4
725,2,96,1,199.79
725,3,30,1,595.37
726,1,1,1,1015.88
726,2,27,1,686.58
726,3,28,1,852.89
727,1,97,1,25136.53
727,2,8,1,37625.3
728,1,53,1,964.06
728,2,82,1,1150.43
729,1,72,1,655.24
730,1,18,1,205.2
731,1,83,1,1904.54
732,1,72,2,604.22
732,2,59,1,546.89
733,1,63,2,1010.89
733,2,71,1,155.19
734,1,50,1,950.3
735,1,25,1,216.4
735,2,37,1,407.84
736,1,5,1,176.53
736,2,76,1,936.92
737,1,55,1,3593.37
737,2,70,1,1297.24
738,1,52,1,4358.09
739,1,93,1,627.14
740,1,58,1,505.34
741,1,67,1,2409.81
741,2,32,1,1493.6
742,1,60,1,712.15
742,2,4,1,559.82
742,3,37,1,418.26
743,1,68,1,4703.17
743,2,87,2,8323.32
744,1,97,1,160.83
744,2,71,1,179.36
745,1,4,1,6026.35
746,1,37,1,476.73
746,2,41,1,181.03
747,1,7,1,27218.83
747,2,67,1,40540.61
748,1,33,1,535.39
749,1,2,1,240.7
750,1,5,2,1282.84
751,1,86,1,41337.84
751,2,67,1,52422.4
751,3,9,1,42042.23
752,1,53,2,761.22
752,2,54,1,485.1
752,3,2,1,161.99
753,1,72,2,640.94
753,2,74,2,208.7
753,3,36,2,422.74
754,1,7,1,26936.09
755,1,32,1,252.07
755,2,92,1,1356.49
756,1,33,1,4387.12
756,2,17,1,1158.99
757,1,93,1,116667.3
758,1,53,1,7650.51
759,1,84,1,24956.43
760,1,60,1,6213.4
760,2,15,1,1916.38
760,3,18,1,1579.01
761,1,47,1,3911.78
761,2,100,1,1978.5
762,1,98,1,116429.31
763,1,99,1,4145.04
764,1,70,1,201.63
764,2,37,1,500.9
765,1,67,2,46217.78
766,1,73,1,3881.22
767,1,5,1,163.6
767,2,35,2,927.34
768,1,24,1,454.32
768,2,40,1,222.13
768,3,50,1,732.12
769,1,7,1,25026.44
769,2,68,1,114869.9
769,3,36,1,63373.63
770,1,81,1,178.83
771,1,17,1,131.38
771,2,92,1,930.93
771,3,39,1,132.37
772,1,73,2,81106.75
772,2,92,1,198849.38
773,1,13,1,534.99
774,1,62,1,163.19
774,2,15,1,266.21
775,1,80,1,4703.77
775,2,82,1,9290.36
776,1,58,1,578.65
777,1,73,1,523.6
777,2,65,1,776.18
777,3,37,1,467.3
778,1,1,1,1123.12
778,2,18,1,230.57
778,3,82,1,1292.02
779,1,54,1,572.12
779,2,96,1,199.44
780,1,35,1,1041.36
781,1,21,1,7475.34
782,1,68,1,635.77
782,2,49,1,500.17
783,1,40,1,250.77
783,2,39,2,166.46
783,3,50,2,892.7
784,1,91,1,5753.34
784,2,58,1,4029.83
784,3,22,1,4720.06
785,1,15,2,292.53
786,1,35,2,871.62
786,2,48,1,443.72
787,1,7,1,161.88
788,1,57,1,169.52
789,1,4,1,726.35
790,1,48,1,562.33
790,2,60,1,822.61
791,1,27,1,799.06
792,1,10,1,171.33
793,1,88,2,183.34
793,2,99,1,596.52
793,3,3,2,494.72
794,1,28,1,130203.06
794,2,74,1,36186.52
795,1,59,1,635.6
795,2,45,1,487.72
795,3,12,1,843.63
796,1,99,1,4457.58
796,2,43,1,6408.41
797,1,10,1,1399.36
798,1,29,2,1714.26
798,2,98,2,5441.51
799,1,21,1,766.2
799,2,14,1,680.33
799,3,42,1,468.87
800,1,56,1,7056.08
800,2,9,1,1801.66
801,1,93,1,5488.89
802,1,1,1,1171.15
802,2,93,1,785.97
803,1,32,2,221.64
803,2,35,1,1085.3
804,1,13,1,394.28
804,2,71,1,153.18
805,1,43,2,817.73
806,1,13,2,466.45
806,2,1,2,1057.1
807,1,28,2,146207.1
808,1,35,1,7702.85
808,2,84,1,1040.31
808,3,3,1,3811.11
809,1,46,2,924.2
809,2,71,1,179.58
809,3,78,1,229.86
810,1,72,1,634.32
810,2,29,2,247.85
810,3,52,1,628.61
811,1,57,1,173.37
811,2,29,1,212.09
812,1,50,1,913.44
813,1,24,1,421.94
813,2,27,1,615.55
814,1,91,1,657.32
815,1,46,2,877.76
816,1,77,1,237.94
817,1,22,2,613.37
818,1,72,2,625.78
819,1,54,1,489.84
819,2,87,2,853.8
819,3,16,1,467.27
820,1,71,1,173.19
820,2,54,1,497.51
821,1,19,1,919.56
822,1,59,1,532.46
822,2,53,2,769.65
822,3,32,1,195.72
823,1,30,1,553.24
823,2,81,1,153.55
823,3,15,1,205.79
824,1,46,1,873.46
825,1,7,1,147.47
826,1,21,1,938.21
827,1,67,1,291.75
827,2,62,1,148.02
827,3,23,1,810.26
828,1,65,1,736.74
828,2,60,2,723.8
828,3,68,1,682.67
829,1,98,1,695.64
829,2,20,1,303.33
829,3,99,1,566.42
830,1,42,1,585.18
830,2,89,1,196.9
831,1,14,1,5986.62
831,2,7,1,1371.45
832,1,99,1,586.93
832,2,22,2,599.59
833,1,13,1,533.14
833,2,26,1,524.78
834,1,45,2,3843.7
834,2,51,1,3286.34
834,3,54,1,4262.55
835,1,72,1,105501.76
835,2,36,1,69785.29
835,3,31,1,152540.64
836,1,67,1,46277.54
836,2,23,1,139357.02
837,1,31,2,899.92
837,2,13,1,502.65
837,3,47,1,494.34
838,1,58,1,4673.54
838,2,47,1,4059.5
838,3,84,1,1033.13
839,1,97,1,158.32
839,2,85,1,208.25
840,1,34,1,591.9
840,2,76,1,891.97
840,3,38,1,789.56
841,1,2,2,211.04
841,2,14,1,832.72
842,1,8,1,38336.09
842,2,87,1,175305.35
842,3,39,1,26896.38
843,1,97,1,156.02
844,1,97,1,176.72
845,1,14,1,688.25
846,1,74,1,238.31
846,2,63,1,1027.21
846,3,41,1,168.51
847,1,92,1,172624.89
847,2,69,1,49396.63
847,3,10,2,27099.63
848,1,37,1,80140.89
849,1,41,2,166.5
849,2,64,1,572.86
849,3,69,1,286.22
850,1,83,1,221.8
850,2,53,1,1076.32
851,1,98,2,783.83
851,2,46,1,890.7
851,3,49,1,574.75
852,1,97,1,120.46
853,1,15,1,256.05
854,1,48,1,557.14
854,2,10,1,161.59
854,3,65,1,733.94
855,1,95,1,222.63
855,2,19,1,798.85
856,1,6,1,582.64
856,2,37,2,492.42
856,3,79,1,911.11
857,1,12,1,126518.89
857,2,96,1,32014.44
858,1,37,1,397.4
858,2,96,1,188.58
859,1,17,1,146.28
859,2,71,2,147.33
860,1,15,1,239.62
860,2,91,2,654.78
861,1,13,1,490.61
861,2,70,1,148.06
862,1,72,1,481.42
863,1,87,2,780.39
863,2,32,1,194.23
863,3,40,1,220.63
864,1,37,1,453.13
865,1,53,2,967.5
866,1,99,1,502.0
866,2,97,2,135.15
867,1,41,1,25630.88
867,2,78,1,34680.83
868,1,84,1,141.0
868,2,100,1,253.92
869,1,6,1,4212.53
870,1,33,1,664.55
870,2,5,1,168.1
870,3,77,1,235.6
871,1,60,1,131192.43
871,2,71,1,29252.03
872,1,56,1,862.73
872,2,10,1,153.89
873,1,62,1,161.06
873,2,48,1,563.63
873,3,13,1,481.65
874,1,33,1,99493.62
874,2,37,1,74461.73
875,1,31,1,917.54
875,2,11,1,180.12
875,3,21,1,912.53
876,1,26,2,480.13
876,2,50,1,964.84
877,1,48,1,588.86
878,1,23,1,743.33
878,2,2,1,171.99
878,3,79,1,772.7
879,1,16,1,332.6
880,1,25,1,167.01
881,1,7,1,1163.01
882,1,99,1,80958.98
883,1,17,2,1273.84
883,2,96,1,1678.16
884,1,72,2,673.43
884,2,75,1,234.8
885,1,37,2,466.58
885,2,21,1,931.99
885,3,34,1,561.68
886,1,90,2,707.16
887,1,52,1,550.73
888,1,7,1,183.28
888,2,73,1,544.2
889,1,32,1,236.77
889,2,79,1,1102.21
889,3,59,1,781.49
890,1,67,1,248.45
890,2,98,1,588.35
890,3,9,1,187.92
891,1,62,1,151.44
891,2,44,1,215.51
891,3,88,1,185.93
892,1,6,2,4373.69
893,1,25,1,230.61
894,1,17,2,141.97
895,1,88,2,1471.64
895,2,29,1,1814.15
896,1,7,1,173.51
897,1,40,1,1835.79
898,1,85,2,1600.11
899,1,58,1,577.53
899,2,75,2,219.54
900,1,3,1,576.33
900,2,71,1,184.96
900,3,53,1,1021.72
901,1,24,1,483.56
901,2,85,1,187.81
901,3,95,1,177.66
902,1,63,1,791.02
902,2,10,1,140.59
903,1,55,1,482.25
904,1,56,1,144675.22
905,1,2,1,221.44
905,2,57,1,214.87
905,3,73,2,535.27
906,1,14,1,5554.57
907,1,54,1,494.89
908,1,50,1,689.83
909,1,13,2,462.33
909,2,98,1,662.48
910,1,22,1,587.26
910,2,82,2,1219.6
910,3,79,2,972.85
911,1,19,2,6679.91
912,1,68,1,577.39
913,1,78,1,1579.39
914,1,93,2,809.72
915,1,31,1,6647.54
916,1,38,1,128049.49
917,1,25,1,201.66
917,2,30,1,612.31
918,1,35,1,183183.74
918,2,65,1,143087.05
918,3,22,1,96413.97
919,1,4,1,705.17
919,2,70,1,203.59
919,3,90,2,643.35
920,1,61,1,611.38
921,1,27,1,778.38
921,2,7,1,148.34
921,3,4,2,650.29
922,1,44,2,212.9
922,2,46,1,866.73
923,1,17,1,132.17
923,2,70,1,148.22
924,1,84,1,128.53
924,2,52,2,540.12
925,1,75,1,32991.41
926,1,52,1,544.14
926,2,44,1,231.3
927,1,75,1,32822.47
927,2,27,1,121675.46
927,3,12,1,150579.3
928,1,47,1,3517.89
928,2,3,1,4076.51
929,1,92,1,8661.51
929,2,1,1,7845.09
930,1,95,1,1556.77
930,2,49,1,3901.95
930,3,94,1,3328.79
931,1,15,1,1638.79
932,1,55,1,3674.42
932,2,76,1,6705.44
933,1,58,1,103993.98
933,2,55,1,72837.96
933,3,78,1,31942.29
934,1,76,1,149615.82
934,2,34,1,93330.32
935,1,82,1,1127.18
935,2,50,1,837.81
935,3,43,1,759.26
936,1,25,1,219.18
936,2,61,1,622.12
936,3,34,1,569.44
937,1,56,1,150977.65
937,2,59,1,104060.5
938,1,48,1,102991.23
938,2,93,1,109544.51
938,3,87,1,160493.63
939,1,22,1,682.99
939,2,50,2,943.21
940,1,36,1,491.01
941,1,28,1,948.31
941,2,44,1,241.77
942,1,7,1,178.29
943,1,77,1,41327.0
943,2,5,1,31988.73
944,1,10,1,157.68
944,2,86,1,249.0
945,1,4,1,4863.45
945,2,6,1,4432.8
946,1,10,2,172.58
947,1,27,1,712.87
948,1,59,1,5466.58
948,2,93,1,5638.87
948,3,80,1,4930.31
949,1,87,1,765.68
950,1,21,1,1123.62
950,2,60,1,885.09
951,1,62,1,1222.96
952,1,34,1,4386.36
953,1,14,1,846.86
953,2,38,1,890.71
954,1,57,1,229.49
954,2,5,1,188.12
954,3,98,1,733.26
955,1,95,1,1593.06
955,2,16,1,2837.08
956,1,80,1,652.33
956,2,18,2,185.23
956,3,45,2,505.76
957,1,39,1,159.86
958,1,9,1,1728.73
959,1,31,1,715.7
960,1,82,2,926.6
961,1,16,1,348.31
962,1,16,1,352.84
962,2,54,1,466.31
963,1,88,1,172.62
964,1,32,1,218.46
964,2,69,2,323.27
964,3,99,1,600.69
965,1,32,1,1572.88
966,1,18,1,214.6
966,2,67,1,325.62
967,1,94,1,450.74
967,2,92,2,1133.73
968,1,71,2,181.58
968,2,3,2,508.09
969,1,86,1,1655.52
969,2,43,1,5973.28
970,1,88,1,188.82
970,2,59,1,676.61
971,1,77,2,211.89
971,2,93,2,716.12
972,1,75,1,36362.22
972,2,74,2,34972.79
972,3,47,1,76092.1
973,1,31,1,745.81
974,1,40,1,254.64
974,2,54,1,546.65
974,3,4,2,734.59
975,1,31,2,1006.16
975,2,21,1,999.0
976,1,65,1,926.55
976,2,43,2,769.67
977,1,34,1,675.32
977,2,60,1,928.14
978,1,19,1,828.97
978,2,64,2,576.86
979,1,63,1,913.42
979,2,8,1,234.23
980,1,58,1,587.81
981,1,36,1,424.39
981,2,17,1,162.29
981,3,6,2,625.43
982,1,47,1,474.72
983,1,76,1,886.76
984,1,3,1,548.36
985,1,37,1,474.35
986,1,91,2,621.41
986,2,40,1,209.73
987,1,86,1,222.48
987,2,39,2,160.18
988,1,27,1,762.59
988,2,5,1,165.2
988,3,65,1,849.87
989,1,91,2,614.66
990,1,10,1,155.81
990,2,64,1,585.67
990,3,15,1,249.24
991,1,75,1,1555.09
991,2,41,1,1429.65
992,1,28,1,902.15
992,2,9,1,227.01
993,1,62,1,156.15
994,1,20,1,267.6
994,2,9,1,235.23
995,1,68,1,597.4
996,1,89,1,162.58
997,1,35,1,1211.65
997,2,23,1,898.08
997,3,95,1,177.09
998,1,55,1,507.39
999,1,41,1,1223.57
999,2,99,1,4804.35
1000,1,74,1,219.62
1000,2,48,1,541.35
1001,1,47,1,505.84
1001,2,89,1,226.05
1001,3,64,1,536.85
1002,1,57,1,37345.93
1002,2,100,1,41448.12
1003,1,48,1,95169.82
1003,2,92,1,192621.84
1003,3,73,1,85141.41
1004,1,28,1,837.0
1004,2,79,1,877.4
1004,3,66,1,783.64
1005,1,61,1,4795.4
1005,2,17,1,1205.13
1006,1,65,2,769.92
1006,2,84,2,152.75
1007,1,95,1,1416.7
1007,2,35,1,6926.62
1008,1,86,1,214.81
1008,2,32,1,219.64
1009,1,88,1,173.23
1009,2,36,1,430.42
1009,3,92,1,1152.05
1010,1,25,1,225.82
1011,1,59,1,106398.03
1012,1,40,2,272.48
1012,2,15,1,292.53
1013,1,34,1,101373.69
1013,2,78,1,31949.27
1013,3,14,1,128522.94
1014,1,43,2,741.27
1015,1,1,1,8337.26
1015,2,72,1,4701.45
1016,1,66,1,5887.18
1016,2,26,1,3231.94
1017,1,2,1,204.78
1018,1,63,1,6991.37
1018,2,21,1,8140.77
1018,3,78,2,1424.79
1019,1,74,1,1512.0
1019,2,65,1,5996.71
1019,3,73,1,4144.59
1020,1,34,1,95145.78
1020,2,78,1,32335.82
1021,1,44,1,36541.13
1022,1,80,1,613.4
1022,2,59,2,646.79
1022,3,5,1,174.94
1023,1,56,1,943.22
1024,1,73,1,528.76
1024,2,94,1,412.12
1024,3,28,1,868.31
1025,1,52,1,90418.06
1026,1,49,1,536.75
1026,2,57,1,242.62
1027,1,29,1,1878.91
1027,2,72,1,4422.79
1028,1,62,1,146.06
1028,2,24,1,460.4
1028,3,95,1,180.45
1029,1,14,1,895.48
1030,1,35,2,7399.5
1031,1,14,2,838.32
1031,2,52,1,615.42
1032,1,94,1,373.53
1033,1,34,1,579.51
1034,1,91,1,552.86
1034,2,42,2,498.0
1034,3,74,1,194.33
1035,1,45,1,86806.64
1036,1,58,2,467.67
1036,2,23,1,684.18
1037,1,51,2,3446.29
1037,2,3,1,4128.6
1038,1,38,1,773.07
1039,1,94,1,442.66
1040,1,67,1,46453.67
1040,2,86,1,38059.1
1040,3,23,1,139514.88
1041,1,23,1,777.84
1042,1,11,1,160.8
1043,1,30,1,4906.43
1043,2,25,2,1722.79
1044,1,70,1,151.53
1044,2,57,2,158.79
1045,1,16,1,448.85
1045,2,93,1,819.44
1046,1,12,1,143733.71
1046,2,48,1,92809.81
1046,3,72,1,111979.49
1047,1,31,1,6302.66
1048,1,92,1,1206.1
1049,1,66,1,892.78
1049,2,82,1,1017.61
1049,3,19,2,798.94
1050,1,91,1,639.89
1050,2,97,1,158.82
1051,1,71,1,143.94
1051,2,85,2,186.63
1052,1,87,1,1133.95
1052,2,65,1,1013.97
1053,1,4,1,115383.32
1053,2,13,1,84571.35
1054,1,73,1,504.97
1054,2,100,2,232.41
1054,3,40,1,243.7
1055,1,21,1,948.73
1055,2,1,1,934.73
1056,1,44,1,36238.95
1056,2,13,2,82051.54
1057,1,5,1,163.4
1057,2,42,1,564.35
1058,1,99,1,542.6
1058,2,54,1,471.59
1058,3,17,2,133.82
1059,1,22,1,509.11
1060,1,53,1,7563.43
1060,2,21,1,6831.64
1061,1,32,1,227.37
1061,2,95,2,192.65
1061,3,28,1,849.48
1062,1,62,1,1137.48
1062,2,24,1,4357.51
1063,1,46,1,854.95
1063,2,9,1,204.91
1064,1,68,1,576.27
1065,1,89,1,226.22
1065,2,49,1,464.61
1066,1,11,1,161.39
1066,2,12,1,771.01
1067,1,39,1,160.98
1067,2,61,1,553.56
1067,3,36,1,375.14
1068,1,61,1,4719.38
1068,2,15,1,1621.1
1069,1,28,1,791.49
1070,1,23,1,895.11
1070,2,33,2,611.71
1070,3,69,1,295.14
1071,1,69,1,303.44
1072,1,50,1,816.8
1072,2,75,1,188.15
1072,3,11,1,173.68
1073,1,12,1,910.39
1073,2,88,1,174.45
1073,3,84,1,161.67
1074,1,53,1,7079.37
1075,1,84,1,153.29
1075,2,17,1,152.54
1075,3,33,1,650.85
1076,1,1,1,902.0
1076,2,74,1,192.88
1076,3,31,1,699.53
1077,1,29,1,194.17
1077,2,2,1,172.63
1078,1,48,1,522.24
1078,2,19,1,782.09
1079,1,48,1,658.7
1079,2,20,1,306.12
1079,3,84,2,149.88
1080,1,9,1,1600.68
1080,2,93,1,5470.3
1080,3,94,1,3429.79
1081,1,68,1,5228.88
1081,2,66,1,6232.56
1082,1,26,1,454.45
1082,2,4,1,623.15
1082,3,45,1,542.71
1083,1,83,1,238.1
1083,2,41,1,156.26
1084,1,89,1,187.19
1084,2,38,2,720.46
1084,3,79,2,751.03
1085,1,3,1,473.4
1085,2,100,1,210.11
1086,1,87,1,955.44
1086,2,73,1,429.83
1087,1,65,1,669.63
1087,2,91,1,581.62
1088,1,23,1,880.99
1089,1,77,1,213.45
1090,1,4,1,737.47
1090,2,23,1,781.24
1090,3,10,1,164.15
1091,1,62,2,167.63
1091,2,10,1,174.75
1092,1,79,1,832.16
1092,2,84,1,131.85
1092,3,48,1,525.66
1093,1,22,1,568.95
1093,2,97,1,152.7
1094,1,99,2,584.86
1095,1,91,1,5248.09
1095,2,12,1,6969.17
1095,3,52,1,4387.85
1096,1,61,2,104729.09
1097,1,31,1,6537.16
1098,1,47,2,525.99
1098,2,10,1,179.79
1098,3,19,1,944.45
1099,1,80,1,762.13
1099,2,99,1,606.74
1099,3,98,1,789.49
1100,1,80,1,4849.58
1100,2,15,1,1853.77
1101,1,57,1,192.74
1101,2,42,2,568.07
1102,1,46,1,833.5
1102,2,51,1,518.74
1102,3,31,2,902.15
1103,1,90,1,846.78
1103,2,71,1,197.69
1103,3,51,1,551.78
1104,1,8,1,37790.19
1104,2,79,1,153119.25
1105,1,1,1,8043.59
1105,2,28,1,5936.4
1106,1,37,1,421.82
1107,1,50,1,940.69
1107,2,96,1,244.96
1107,3,37,1,463.78
1108,1,25,1,236.72
1109,1,7,1,1073.12
1110,1,24,1,438.32
1111,1,70,1,172.58
1111,2,7,1,132.78
1111,3,12,2,728.2
1112,1,89,1,183.48
1112,2,28,2,780.61
1113,1,97,2,160.0
1113,2,43,1,819.42
1114,1,82,1,900.38
1115,1,71,2,167.2
1116,1,21,1,933.39
1116,2,88,1,169.09
1117,1,96,1,183.76
1118,1,64,1,504.18
1119,1,91,1,672.47
1119,2,88,1,191.1
1119,3,100,1,257.55
1120,1,12,1,6029.34
1120,2,3,2,3758.83
1120,3,57,1,1648.66
1121,1,18,1,197.09
1121,2,44,2,206.98
1121,3,92,1,998.69
1122,1,45,2,443.38
1122,2,35,1,958.37
